         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           WEL_IN          WEL_OUT           GHB_IN          GHB_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1   118          365.0        43070.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0193628        0.0493628              0.0              0.0  4.5047299E-14  9.1257530E-11
  NaN                   1   119          365.0        43435.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0192875        0.0492875              0.0              0.0  3.7941872E-14  7.6980791E-11
  NaN                   1   120          365.0        43800.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0192161        0.0492161              0.0              0.0  4.8600013E-14  9.8748265E-11
  NaN                   1   121          365.0        44165.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0191360        0.0491360              0.0              0.0  3.4389158E-14  6.9987705E-11
  NaN                   1   122          365.0        44530.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0190564        0.0490564              0.0              0.0  4.8600013E-14  9.9069624E-11
  NaN                   1   123          365.0        44895.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0189769        0.0489769              0.0              0.0  9.5201624E-15  1.9438080E-11
  NaN                   1   124          365.0        45260.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0188980        0.0488980              0.0              0.0  2.7283731E-14  5.5797244E-11
  NaN                   1   125          365.0        45625.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0188193        0.0488193              0.0              0.0  2.3731017E-14  4.8609920E-11
  NaN                   1   126          365.0        45990.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0187413        0.0487413              0.0              0.0  7.3469009E-14  1.5073271E-10
  NaN                   1   127          365.0        46355.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0186634        0.0486634              0.0              0.0  3.4389158E-14  7.0667399E-11
  NaN                   1   128          365.0        46720.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0185864        0.0485864              0.0              0.0  5.2152727E-14  1.0734009E-10
  NaN                   1   129          365.0        47085.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0185103        0.0485103              0.0              0.0  3.7941872E-14  7.8214050E-11
  NaN                   1   130          365.0        47450.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0184352        0.0484352              0.0              0.0  6.9916295E-14  1.4435009E-10
  NaN                   1   131          365.0        47815.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0183606        0.0483606              0.0              0.0  4.5047299E-14  9.3148715E-11
  NaN                   1   132          365.0        48180.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0182868        0.0482868              0.0              0.0  1.3072876E-14  2.7073402E-11
  NaN                   1   133          365.0        48545.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0182131        0.0482131              0.0              0.0  3.7941872E-14  7.8696115E-11
  NaN                   1   134          365.0        48910.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0181401        0.0481401              0.0              0.0  5.2152727E-14  1.0833537E-10
  NaN                   1   135          365.0        49275.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0180670        0.0480670              0.0              0.0  3.0836445E-14  6.4153039E-11
  NaN                   1   136          365.0        49640.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0179944        0.0479944              0.0              0.0  5.5705440E-14  1.1606660E-10
  NaN                   1   137          365.0        50005.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0179216        0.0479216              0.0              0.0  5.5705440E-14  1.1624278E-10
